,Info_Author,Info_Title,DOI,Info_Journal,Info_Volume,Info_Pages,Info_Received,Info_Material_ID,Info_Sample_ID,Info_Test_ID,Info_Origin,Info_Notes,Ag(at%),Al(at%),Au(at%),B(at%),Bi(at%),Ce(at%),Co(at%),Cr(at%),Cu(at%),Dy(at%),Er(at%),Fe(at%),Gd(at%),Hf(at%),In(at%),La(at%),Mn(at%),Mo(at%),Nb(at%),Nd(at%),Ni(at%),Pb(at%),Pd(at%),Pr(at%),Pt(at%),Re(at%),Rh(at%),Sb(at%),Sc(at%),Si(at%),Sn(at%),Ta(at%),Te(at%),Ti(at%),Tl(at%),V(at%),W(at%),Y(at%),Zr(at%),Processing_BPHT_Temp,Processing_BPHT_Time,Processing_Rolling_Temp,Processing_HR_Red,Processing_CR_Red,Processing_Extrusion_Temp,Processing_Extrusion_Area_Reduction(%),Processing_APHT_Temp,Processing_APHT_Time,Processing_APHT_Method,Processing_FinalHT_Temp,Processing_FinalHT_Time,Processing_FinalHT_Method,SME_Test_Applied_Stress(MPa),SME_Test_Applied_Bend_Strain(%),SME_Test_LCT,SME_Test_UCT,SME_Test_Temp_Rate,SME_Test_Cycle,SE_Test_Temperature_Above_Af(Temp-Af),SE_Test_Strain_Rate(/s),SE_Test_Displacement_Rate(mm/s),SE_Test_Cycle,MSM_Test_Curie_Temperature,MSM_Test_Applied_Magnetic_Field(T),MSM_Test_Mag_Test_Temp(C),Hard_Param_VHTemp,Hard_Param_VHMass,Hard_Param_VHTime,Micro_Grain Size(nm),Micro_Matrix_Comp,Micro_e/a_ratio,Micro_cv_concentration,Micro_Parent_Test_Temperature_Above_Af(Temp-Af),Micro_Parent_Structure,Micro_Parent_a_(A),Micro_Parent_b,Micro_Parent_c,Micro_Parent_Space_Group,Micro_Intermediate_Test_Temperature_Above_Af(Temp-Af),Micro_Intermediate_Structure,Micro_Intermediate_a_(A),Micro_Intermediate_b,Micro_Intermediate_c,Micro_Intermediate_Space_Group,Micro_Martensite_Test_Temperature_Above_Af(Temp-Af),Micro_Martensite_Structure,Micro_Martensite_a_(A),Micro_Martensite_b,Micro_Martensite_c,Micro_Martensite_Beta,Micro_Martensite_Space_Group,Micro_Martensite_Sub-structure,Micro_Precipitate_Test_Temperature,Micro_Precipitate_Structure,Micro_Precipitate_Volume_Fraction,NeedsAttention,SME_Transforms,SME_Mf,SME_Mp,SME_Ms,SME_As,SME_Ap,SME_Af,SME_Thermal_Hysteresis,SME_Transformation_Range,SME_RfM,SME_RfA,SME_dH(MA)(J/g),SME_dH(AM)(J/g),SME_dH(AR)(J/G),SME_dS(MA)(J/kgK),SME_dS(AM)(J/kgK),SME_dS(AR)(J/kgK),SME_epsilonAct(%),SME_epsilonIrr(%),SME_Failure(FatigueTest),SME_Bend_Recovery(%),SE_R.Strain(%),SE_Strain_Max(%),SE_Stress_Max(MPa),SE_Mf_Stress,SE_Ms_Stress,SE_As_Stress,SE_Af_Stress,SE_M_Yield,SE_A_Yield,MSME_Magnetization (emu/g),MSME_Magnetization Change (AM)(emu/g),MSME_Magnetization Change (MA)(emu/g),MSME_Mf Temp (Â°C),MSME_Mf Mag (emu/g),MSME_Mp Temp (Â°C),MSME_Mp Mag (emu/g),MSME_Ms_Temp(C),MSME_Ms_Mag(emu/g),MSME_Direct average rate (emu/gÂ°C),MSME_Direct_integrated_magnetization_change(emu/g),MSME_As_Temp(C),MSME_As_Mag(emu/g),MSME_Ap_Temp (C),MSME_Ap_Mag(emu/g),MSME_Af_Temp (C),MSME_Af_Mag(emu/g),MSME_Reverse_average_rate(emu/gC),MSME_Reverse_integrated_magnetization_change(emu/g),MSME_Direct_MT_range(C),MSME_Reverse_MT_range(C),MSME_Hysteresis(C),MSME_Estimated_entropy_difference_(J/kg*K),"MSME_Tc(DSC)-Ms(SQUID,0.05T)",Hard_VHN
25,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 WQ,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,900.0,24.0,0,500.0,0.25,0,0.0,0,,,10.0,3,30,0.0,0.0,1,116.52,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-60.62,-54.39,-52.31,-39.09,-33.58,-27.97,24.34,32.65,,,2.26,1.39,,-9.45,6.41,,,,,,,,,,,,,,,,78.25,81.07,-61.97,13.05,-51.63,59.9,-48.17,91.3,5.67,83.26,-44.88,9.17,-34.61,51.5,-30.26,90.25,5.54,88.24,13.8,14.62,17.47,-9.88,164.69,
26,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.7 WQ,0.0,0.0,0.0,0.0,0,0.0,5.01,0.0,0.0,0,0.0,0.0,0.0,0.0,13.98,0.0,36.09,0.0,0.0,0.0,44.97,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,900.0,24.0,0,450.0,72.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,119.59,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-77.79,-71.68,-65.34,-49.69,-45.14,-39.25,26.09,38.54,,,1.99,1.44,,-8.71,7.16,,,,,,,,,,,,,,,,79.96,80.63,-84.85,14.57,-75.39,46.78,-67.05,94.53,4.49,87.54,-55.98,12.22,-46.76,57.69,-43.03,92.85,6.23,88.54,17.8,12.95,26.32,-10.6,186.64,
27,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,400.0,72.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,123.82,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-53.22,-45.11,-42.05,-31.42,-24.39,-21.35,20.7,31.87,,,2.19,1.45,,-8.85,6.44,,,,,,,,,,,,,,,,54.6,56.4,-71.45,8.32,-45.78,43.82,-41.42,62.92,1.82,59.93,-43.66,7,-26.3,44.46,-24.21,63.39,2.9,61.27,30.03,19.45,18.35,-11.64,165.24,
28,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 WQ,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,900.0,24.0,0,400.0,72.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,124.5,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-45.25,-36.71,-35.97,-20.6,-16.03,-13.88,22.09,31.37,,,2.56,1.49,,-10,6.38,,,,,,,,,,,,,,,,35.18,35.93,-60.41,10.88,-39.25,36.86,-36.24,46.06,1.46,36.78,-30.37,8.24,-18.25,33.23,-16.29,44.16,2.55,38.32,24.17,14.08,20.48,-13.01,160.74,
29,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,400.0,0.5,0,0.0,0,,,10.0,3,30,0.0,0.0,1,123.86,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-52.82,-43.35,-42.81,-31.82,-24.96,-22.04,20.77,30.78,,,2.4,1.54,,-9.73,6.8,,,,,,,,,,,,,,,,46.78,47.68,-50.37,4.95,-37.59,32.56,-35.46,51.74,3.14,52.69,-33.57,4.54,-25.08,31.91,-23.22,52.22,4.6,54.04,14.91,10.35,12.38,-10.95,159.32,
30,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.6 FC,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.78,0.0,36.09,0.0,0.0,0.0,45.14,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,48,500.0,0.5,0,0.0,0,,,10.0,3,30,0.0,0.0,1,115.65,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-22.65,-15.45,-13.74,-5.31,-0.64,1.51,15.25,24.16,,,2.3,1.55,,-8.46,6.06,,,,,,,,,,,,,,,,99.25,94.07,-24.07,9.9,-13.86,59.85,-13.2,109.15,9.14,103.68,-8.51,5.45,-0.21,75.25,0.68,99.52,10.23,104.39,10.86,9.19,13.76,-15.2,128.86,
31,"Cho, Karaman",,,,,,,,,,Internal,,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.3,0.0,36.7,0.0,0.0,0.0,45.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,20.0,0.0,0,450.0,3.0,0,0.0,0,,,10.0,2,30,0.0,0.0,1,122.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.87,1.26,1.31,8.67,15.45,19.01,17.7,22.88,,,2.274,1.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,400.0,0.25,0,0.0,0,,,10.0,3,30,0.0,0.0,1,123.89,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-54.27,-44.83,-42.49,-31.93,-25.94,-21.88,20.61,32.39,,,2.17,1.58,,-8.81,7.01,,,,,,,,,,,,,,,,78.82,78.62,-61.59,8.44,-41.23,71.29,-39.05,87.26,3.5,86.2,-38.72,7.25,-26.3,62.15,-24.13,85.87,5.39,85.5,22.54,14.59,14.93,-10.71,162.94,
33,"Cho, Karaman",,,,,,,,,,Internal,,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.3,0.0,36.7,0.0,0.0,0.0,45.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,20.0,0.0,0,450.0,3.0,0,0.0,0,,,10.0,2,30,0.0,0.0,1,127.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.65,-4.57,10.06,8.12,25.98,39.21,29.15,68.86,,,3.252,1.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,400.0,3.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,123.79,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-49.89,-43.6,-38.94,-29.84,-23.71,-19.85,19.09,30.04,,,2.42,1.59,,-9.71,6.96,,,,,,,,,,,,,,,,83.43,80.72,-62.3,7.71,-42.34,59.29,-39.27,91.14,3.62,90.64,-35.28,8.09,-25.32,56.27,-23.17,88.81,6.66,87.76,23.03,12.11,16.56,-10.99,163.05,
35,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.6 FC,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.78,0.0,36.09,0.0,0.0,0.0,45.14,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,48,500.0,24.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,115.87,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-23.94,-16.41,-14.57,-6.96,-1.69,-0.78,13.79,23.16,,,2.28,1.71,,-8.43,6.69,,,,,,,,,,,,,,,,98.3,100.36,-24.66,10.39,-14.52,65.24,-13.65,108.69,8.93,103.7,-9.49,6.23,-1.24,74.49,-0.42,106.59,11.06,106.11,11.01,9.08,13.26,-14.65,129.52,
36,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.7 WQ,0.0,0.0,0.0,0.0,0,0.0,5.01,0.0,0.0,0,0.0,0.0,0.0,0.0,13.98,0.0,36.09,0.0,0.0,0.0,44.97,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,900.0,24.0,0,500.0,72.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,115.29,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-54.68,-45.6,-43.76,-31.97,-25.2,-23.39,20.37,31.29,,,2.53,1.71,,-10.28,7.62,,,,,,,,,,,,,,,,55.2,55.78,-76.57,12.89,-50.83,53.2,-46.8,68.09,1.85,58.94,-40.75,12.04,-28.7,52.29,-26.51,67.82,3.92,59.39,29.77,14.24,21.21,-16.1,162.08,
37,"Cho, Karaman",,,,,,,,,,Internal,,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.3,0.0,36.7,0.0,0.0,0.0,45.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,20.0,0.0,0,0.0,0.0,0,0.0,0,,,10.0,2,30,0.0,0.0,1,127.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.79,-3.2,15.1,7.45,26.34,41.16,26.06,58.95,,,2.845,1.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.6 FC,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.78,0.0,36.09,0.0,0.0,0.0,45.14,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,48,500.0,0.25,0,0.0,0,,,10.0,3,30,0.0,0.0,1,116.4,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-19.56,-14.4,-13.28,-6.16,-2.42,-0.54,12.74,19.02,,,2.32,1.75,,-8.6,6.79,,,,,,,,,,,,,,,,91.69,95.09,-18.02,9.66,-15.19,40.89,-13.81,101.35,21.79,97.32,-7.07,5.93,-1.71,64.92,-0.95,101.02,15.52,100.3,4.21,6.13,13.17,-15.48,130.2,
39,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 WQ,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,20.0,0.0,0,900.0,24.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,115.37,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-51.04,-44.83,-41.18,-31.89,-26.69,-23.12,18.06,27.92,,,2.58,1.8,,-10.51,7.92,,,,,,,,,,,,,,,,57.66,57.9,-56.06,8.83,-45.7,42.73,-39.39,66.5,3.46,61.97,-36.09,7.69,-26.54,46.84,-23.41,65.6,4.56,62.27,16.68,12.69,17.57,-8.74,154.76,
40,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.3 WQ,0.0,0.0,0.0,0.0,0,0.0,5.05,0.0,0.0,0,0.0,0.0,0.0,0.0,13.55,0.0,36.42,0.0,0.0,0.0,44.97,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,900.0,24.0,0,900.0,1.0,24,0.0,0,,,10.0,3,30,0.0,0.0,1,129.87,0.05,,,,,,,,,,B2/L21,6.01,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-43.08,-31.63,-29.8,-19.07,-11.89,-9.21,20.59,33.87,,,2.41,1.86,,-9.27,7.83,,,,,,,,,,,,,,,,65.07,66.99,-54.46,12,-37.03,50.43,-31.87,77.08,2.88,70.97,-29.94,10.36,-14.56,57.69,-12.35,77.35,3.81,72.27,22.59,17.6,21,-11.33,161.74,
41,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.3 WQ,0.0,0.0,0.0,0.0,0,0.0,5.05,0.0,0.0,0,0.0,0.0,0.0,0.0,13.55,0.0,36.42,0.0,0.0,0.0,44.97,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,900.0,24.0,0,900.0,1.0,12,0.0,0,,,10.0,3,30,0.0,0.0,1,128.9,0.05,,,,,,,,,,B2/L21,6.01,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-40.21,-33.37,-27.68,-16.64,-10.85,-4.95,22.73,35.26,,,2.84,1.91,,-10.83,7.96,,,,,,,,,,,,,,,,45.67,48.02,-48.91,9.78,-34.57,37.09,-30.07,55.45,2.42,48.8,-26.11,7.25,-13.21,38.05,-9.46,55.27,2.89,52.27,18.84,16.65,20.98,-13.08,158.97,
42,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.6 FC,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.78,0.0,36.09,0.0,0.0,0.0,45.14,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,48,450.0,0.25,0,0.0,0,,,10.0,3,30,0.0,0.0,1,120.72,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-42.87,-32.25,-32.22,-22.11,-16.37,-13.42,18.8,29.45,,,2.89,1.94,,-11.28,8.16,,,,,,,,,,,,,,,,74.14,76.27,-44.82,10.78,-34.49,50.85,-32.09,84.92,5.83,81.29,-27.76,7.43,-18.54,58.84,-17.19,83.69,7.22,84,12.73,10.56,15.42,-11.52,152.81,
43,"Cho, Karaman",,,,,,,,,,Internal,,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.3,0.0,36.7,0.0,0.0,0.0,45.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,20.0,0.0,0,350.0,7.0,0,0.0,0,,,10.0,2,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.54,-9.08,10.86,18.31,27.62,35.75,24.89,59.29,,,1.979,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 WQ,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,900.0,24.0,0,500.0,0.5,0,0.0,0,,,10.0,3,30,0.0,0.0,1,116.28,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-45.68,-42.18,-37.62,-29.13,-24.87,-18.23,19.39,27.45,,,2.86,1.98,,-11.48,8.55,,,,,,,,,,,,,,,,56.18,57.69,-56.68,9.8,-41.79,43.04,-36.85,65.98,2.83,61.69,-35.38,8.61,-24.44,46.67,-21.33,66.29,4.11,62.43,19.83,14.05,16.43,-12.52,153.14,
45,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.6 WQ,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.78,0.0,36.09,0.0,0.0,0.0,45.14,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,900.0,24.0,0,500.0,0.5,0,0.0,0,,,10.0,3,30,0.0,0.0,1,116.53,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-53.6,-46.9,-38.3,-35.82,-31.53,-25.04,13.26,28.56,,,2.18,2.01,,-9,8.92,,,,,,,,,,,,,,,,75.25,78.94,-59.73,13.49,-49.45,58.28,-40.76,88.73,3.97,80.95,-43.54,8.91,-33.16,49.07,-25.61,87.85,4.4,86.72,18.97,17.93,15.72,-10.63,157.29,
46,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.7 WQ,0.0,0.0,0.0,0.0,0,0.0,5.01,0.0,0.0,0,0.0,0.0,0.0,0.0,13.98,0.0,36.09,0.0,0.0,0.0,44.97,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,900.0,24.0,0,500.0,3.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,114.44,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-44.23,-37.17,-36.32,-25.51,-20.57,-17.33,18.99,26.9,,,2.9,2.01,,-11.5,8.57,,,,,,,,,,,,,,,,67.65,70.71,-50.52,11.58,-38.27,60.03,-37.04,79.24,5.02,74.38,-29.94,8.17,-20.42,59.81,-19.05,78.88,6.49,77.93,13.48,10.89,17.92,-13.11,151.48,
47,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.6 FC,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.78,0.0,36.09,0.0,0.0,0.0,45.14,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,48,450.0,0.5,0,0.0,0,,,10.0,3,30,0.0,0.0,1,120.74,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-41.72,-34.32,-33.79,-21.81,-17.06,-14.3,19.49,27.42,,,2.94,2.02,,-11.51,8.52,,,,,,,,,,,,,,,,87.7,86.87,-38.45,8.55,-36.2,88.18,-35.55,96.25,30.25,96,-24.9,5.76,-18.66,62.88,-17.85,92.64,12.32,90.5,2.9,7.05,17.62,-11.39,156.29,
48,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.7 WQ,0.0,0.0,0.0,0.0,0,0.0,5.01,0.0,0.0,0,0.0,0.0,0.0,0.0,13.98,0.0,36.09,0.0,0.0,0.0,44.97,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,900.0,24.0,0,500.0,24.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,114.6,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-44.76,-36.46,-35.54,-25.54,-19.35,-17.73,17.81,27.03,,,2.97,2.03,,-11.76,8.67,,,,,,,,,,,,,,,,76.94,77.97,-47.46,11.48,-38.58,61.05,-37.46,88.42,7.7,81.49,-28.7,7.96,-20.31,63.72,-19.47,85.93,8.44,84.55,10,9.24,18.13,-12.07,152.06,
49,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.6 FC,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.78,0.0,36.09,0.0,0.0,0.0,45.14,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,48,450.0,24.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,120.99,0.05,,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,-43.9,-36.05,-34.63,-23.93,-18.15,-14.59,20.04,29.31,,,2.91,2.04,,-11.47,8.66,,,,,,,,,,,,,,,,78.68,77.42,-46.23,10.52,-35.94,52.79,-31.22,89.2,5.24,87.13,-28.18,7.85,-19.75,55.39,-17.64,85.27,7.35,85.32,15.01,10.54,14.88,-11.9,152.21,
